country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
KR,4/1/17,12624549,1.62E+19,2.950511,8,3.57E+18,GAMES
US,4/4/17,12624549,1.65E+18,0.99,6,7.36E+18,GAMES
US,4/4/17,12624549,6.56E+18,1.99,6,7.36E+18,GAMES
US,4/3/17,12624549,1.84E+19,1.99,6,7.36E+18,GAMES
US,4/3/17,12624549,8.64E+18,1.99,6,7.36E+18,GAMES
US,4/4/17,12624549,1.14E+19,0.99,6,7.36E+18,GAMES
US,4/4/17,12624549,1.01E+19,0.99,6,7.36E+18,GAMES
,,12624549,,0,4,6.23E+18,
,,12624549,,0,5,1.84E+19,
,,12624549,,0,11,7.65E+18,
,,12624548,,0,8,3.38E+18,
,,12624548,,0,10,1.73E+19,
,,12624548,,0,13,1.53E+19,
US,4/6/17,12624549,1.60E+19,9.99,6,1.74E+19,GAMES
US,4/5/17,12624549,1.27E+19,14.99,6,1.74E+19,GAMES
US,4/5/17,12624549,6.86E+18,14.99,6,1.74E+19,GAMES
US,4/5/17,12624549,2.09E+18,1.99,6,1.74E+19,GAMES
US,4/6/17,12624549,1.37E+19,22.99,6,1.74E+19,GAMES
US,4/6/17,12624549,1.03E+19,1.99,6,1.74E+19,GAMES
,,12624548,,0,9,1.83E+19,
,,12624548,,0,4,4.29E+18,
,,12624548,,0,5,1.20E+19,
,,12624549,,0,14,1.18E+19,
,,12624549,,0,13,1.72E+19,
,,12624549,,0,1,1.44E+19,
US,4/1/17,12624549,1.79E+19,8.99,14,5.68E+18,GAMES
US,4/2/17,12624549,1.52E+19,4.99,14,5.68E+18,GAMES
US,4/5/17,12624549,5.29E+18,4.99,14,5.68E+18,GAMES
US,4/5/17,12624549,1.62E+19,9.99,14,5.68E+18,GAMES
US,4/1/17,12624549,2.88E+18,8.99,14,5.68E+18,GAMES
,,12624549,,0,17,1.07E+19,
,,12624548,,0,7,2.85E+18,
,,12624549,,0,16,5.91E+18,
,,12624548,,0,7,3.91E+18,
JP,4/7/17,12624548,3.33E+18,19.471834,17,1.34E+19,GAMES
,,12624548,,0,7,1.90E+18,
,,12624548,,0,2,1.56E+19,
,,12624548,,0,16,1.47E+19,
,,12624548,,0,15,1.32E+18,
,,12624549,,0,3,9.22E+18,
GB,4/7/17,12624548,1.41E+19,11.14544,4,1.77E+19,GAMES
GB,4/7/17,12624548,1.05E+19,3.706881,4,1.77E+19,GAMES
GB,4/7/17,12624548,9.87E+18,3.706881,4,1.77E+19,GAMES
GB,4/7/17,12624548,1.72E+18,3.706881,4,1.77E+19,GAMES
,,12624549,,0,18,1.57E+19,
,,12624549,,0,14,3.70E+18,
,,12624548,,0,13,7.56E+18,
,,12624548,,0,20,7.94E+18,
,,12624548,,0,15,5.02E+18,
TR,4/7/17,12624548,1.56E+19,0.935421,6,3.20E+18,GAMES
,,12624549,,0,5,6.97E+18,
KR,4/4/17,12624548,4.90E+18,1.960518,2,1.46E+19,GAMES
,,12624548,,0,4,1.76E+19,
,,12624548,,0,7,1.59E+19,
,,12624548,,0,12,1.52E+19,
,,12624548,,0,18,1.81E+19,
,,12624548,,0,13,1.07E+19,
,,12624548,,0,2,8.54E+18,
US,4/7/17,12624549,9.41E+18,19.99,5,1.63E+19,GAMES
,,12624548,,0,4,1.49E+19,
,,12624548,,0,12,1.27E+19,
,,12624549,,0,20,9.05E+18,
,,12624549,,0,1,1.24E+18,
,,12624548,,0,2,1.88E+18,
,,12624548,,0,12,1.52E+19,
,,12624548,,0,3,1.82E+19,
,,12624549,,0,1,9.80E+18,
,,12624548,,0,6,9.39E+18,
,,12624549,,0,6,6.87E+18,
,,12624548,,0,16,1.48E+18,
,,12624548,,0,16,6.29E+18,
,,12624548,,0,16,5.50E+18,
,,12624549,,0,3,1.76E+19,
,,12624549,,0,8,1.57E+19,
,,12624549,,0,14,3.37E+18,
,,12624548,,0,19,5.29E+17,
,,12624548,,0,6,1.53E+19,
,,12624549,,0,8,9.52E+18,
,,12624548,,0,6,1.01E+19,
,,12624548,,0,17,1.04E+19,
,,12624548,,0,15,5.97E+18,
,,12624548,,0,9,8.95E+18,
,,12624548,,0,16,1.14E+19,
,,12624549,,0,7,1.98E+18,
,,12624548,,0,8,7.03E+18,
,,12624549,,0,10,8.67E+18,
,,12624548,,0,5,9.19E+18,
,,12624548,,0,16,7.82E+18,
IT,4/3/17,12624549,5.92E+18,1.055828,19,1.61E+19,GAMES
,,12624549,,0,17,1.78E+19,
,,12624548,,0,11,1.35E+19,
,,12624549,,0,10,8.79E+18,
,,12624549,,0,7,1.04E+19,
,,12624548,,0,8,1.23E+19,
,,12624548,,0,2,1.34E+19,
,,12624549,,0,17,2.21E+18,
,,12624548,,0,20,5.88E+18,
,,12624549,,0,11,1.74E+19,
,,12624549,,0,7,1.76E+19,
,,12624549,,0,11,1.09E+18,
,,12624549,,0,3,1.37E+18,
,,12624548,,0,15,2.78E+17,
,,12624548,,0,3,1.72E+18,
,,12624549,,0,10,1.83E+19,
,,12624549,,0,9,1.42E+19,
DE,4/3/17,12624548,4.71E+18,11.720764,19,8.46E+17,GAMES
,,12624548,,0,17,8.48E+18,
,,12624549,,0,3,1.35E+19,
US,4/1/17,12624549,4.70E+18,3.99,4,3.77E+18,GAMES
US,4/1/17,12624549,1.64E+19,4.99,4,3.77E+18,GAMES
US,4/2/17,12624549,5.11E+18,7.99,4,3.77E+18,GAMES
US,4/1/17,12624549,7.04E+18,9.99,4,3.77E+18,GAMES
US,4/2/17,12624549,1.22E+19,3.99,4,3.77E+18,GAMES
US,4/2/17,12624549,1.81E+19,4.99,4,3.77E+18,GAMES
US,4/1/17,12624549,8.56E+18,19.99,4,3.77E+18,GAMES
US,4/5/17,12624549,1.14E+18,3.99,4,3.77E+18,GAMES
US,4/2/17,12624549,6.75E+18,7.99,4,3.77E+18,GAMES
US,4/1/17,12624549,3.94E+18,3.99,4,3.77E+18,GAMES
JP,4/3/17,12624548,1.51E+19,19.444428,10,1.18E+19,GAMES
JP,4/5/17,12624548,7.81E+18,9.743409,10,1.18E+19,GAMES
JP,4/3/17,12624548,1.59E+18,4.861107,10,1.18E+19,GAMES
JP,4/7/17,12624548,1.68E+19,0.973591,10,1.18E+19,GAMES
JP,4/1/17,12624548,1.43E+19,96.833133,10,1.18E+19,GAMES
JP,4/3/17,12624548,3.90E+17,2.916664,10,1.18E+19,GAMES
JP,4/7/17,12624548,1.67E+19,9.735917,10,1.18E+19,GAMES
JP,4/6/17,12624548,1.25E+19,0.974771,10,1.18E+19,GAMES
JP,4/7/17,12624548,5.42E+18,2.920775,10,1.18E+19,GAMES
JP,4/5/17,12624548,5.16E+18,2.923022,10,1.18E+19,GAMES
,,12624548,,0,20,1.08E+19,
,,12624548,,0,2,2.34E+18,
,,12624548,,0,4,5.26E+18,
,,12624548,,0,11,1.03E+19,
,,12624549,,0,20,1.22E+19,
,,12624548,,0,5,1.83E+19,
,,12624549,,0,6,8.97E+18,
,,12624549,,0,11,1.66E+19,
,,12624549,,0,20,1.14E+19,
,,12624548,,0,20,9.63E+18,
,,12624548,,0,2,7.00E+18,
,,12624549,,0,2,6.35E+18,
,,12624548,,0,14,8.82E+18,
,,12624549,,0,12,7.82E+18,
,,12624549,,0,7,5.10E+18,
,,12624549,,0,12,4.51E+18,
,,12624548,,0,19,6.35E+18,
,,12624548,,0,11,3.15E+18,
IN,4/5/17,12624549,1.79E+19,2.311166,2,9.17E+18,GAMES
,,12624548,,0,15,9.34E+18,
,,12624548,,0,9,6.86E+18,
,,12624549,,0,10,4.57E+18,
,,12624548,,0,6,2.21E+18,
,,12624549,,0,6,6.85E+18,
,,12624549,,0,10,1.11E+19,
,,12624549,,0,12,1.16E+19,
,,12624549,,0,4,1.56E+19,
,,12624548,,0,11,6.60E+18,
,,12624548,,0,4,1.08E+19,
,,12624548,,0,9,8.61E+17,
,,12624548,,0,8,7.03E+18,
,,12624549,,0,3,1.19E+19,
,,12624549,,0,13,4.14E+15,
,,12624549,,0,3,6.88E+18,
,,12624548,,0,18,1.81E+19,
,,12624549,,0,1,1.30E+19,
,,12624548,,0,2,1.03E+19,
,,12624549,,0,1,1.84E+19,
,,12624548,,0,7,1.98E+18,
,,12624549,,0,12,1.75E+19,
,,12624548,,0,4,1.08E+19,
,,12624549,,0,17,9.72E+18,
,,12624548,,0,8,8.81E+18,
,,12624548,,0,17,7.60E+18,
,,12624548,,0,4,1.70E+18,
JP,4/1/17,12624549,2.16E+17,4.617505,5,1.49E+19,GAMES
JP,4/3/17,12624549,1.08E+19,2.781633,5,1.49E+19,GAMES
,,12624549,,0,12,9.95E+18,
,,12624548,,0,20,1.24E+19,
,,12624549,,0,5,1.69E+19,
,,12624549,,0,18,1.61E+19,
,,12624548,,0,15,1.18E+19,
,,12624548,,0,4,7.57E+18,
,,12624548,,0,3,2.52E+18,
,,12624548,,0,8,1.63E+19,
,,12624548,,0,18,1.64E+18,
DE,4/6/17,12624548,1.45E+19,2.119813,19,1.45E+18,GAMES
,,12624548,,0,19,1.46E+19,
,,12624549,,0,1,5.60E+18,
,,12624548,,0,6,1.04E+19,
,,12624549,,0,14,4.05E+18,
,,12624549,,0,7,1.43E+19,
US,4/2/17,12624549,2.47E+18,0.99,19,9.60E+18,GAMES
,,12624549,,0,2,2.35E+18,
,,12624548,,0,13,1.05E+19,
,,12624548,,0,19,6.85E+18,
,,12624549,,0,15,1.05E+19,
,,12624549,,0,10,1.38E+19,
,,12624548,,0,12,1.18E+18,
,,12624549,,0,18,5.18E+18,
,,12624549,,0,16,6.24E+18,
AU,4/1/17,12624548,1.44E+18,2.283495,4,9.87E+18,GAMES
AU,4/1/17,12624548,8.45E+18,2.283495,4,9.87E+18,GAMES
AU,4/6/17,12624548,1.29E+19,2.25636,4,9.87E+18,GAMES
,,12624548,,0,15,5.83E+18,
,,12624548,,0,5,1.24E+19,
,,12624548,,0,4,1.11E+18,
,,12624548,,0,14,6.45E+18,
,,12624549,,0,17,1.23E+18,
,,12624548,,0,20,1.76E+19,
FR,4/2/17,12624549,4.21E+18,26.651673,10,5.96E+18,GAMES
,,12624549,,0,2,8.56E+18,
,,12624549,,0,18,7.73E+18,
,,12624548,,0,12,5.16E+18,
,,12624549,,0,8,1.80E+19,
,,12624548,,0,13,1.26E+19,
,,12624549,,0,5,1.22E+19,
,,12624549,,0,14,1.36E+19,
,,12624549,,0,17,1.36E+19,
,,12624548,,0,20,2.97E+18,
,,12624549,,0,5,1.61E+18,
,,12624548,,0,19,8.88E+18,
,,12624549,,0,15,1.31E+18,
,,12624549,,0,15,1.39E+18,
,,12624548,,0,9,1.27E+19,
,,12624549,,0,11,1.36E+19,
,,12624548,,0,19,1.13E+18,
,,12624549,,0,11,7.97E+18,
,,12624549,,0,9,8.31E+18,
,,12624548,,0,19,1.71E+19,
,,12624549,,0,17,1.18E+18,
,,12624548,,0,1,1.79E+19,
,,12624548,,0,11,1.92E+18,
,,12624548,,0,4,7.21E+18,
US,4/4/17,12624548,9.40E+18,4.99,20,1.32E+19,GAMES
,,12624548,,0,6,1.55E+19,
,,12624548,,0,10,3.36E+18,
US,4/4/17,12624548,7.31E+18,99.99,2,1.41E+19,GAMES
,,12624548,,0,12,1.10E+19,
,,12624548,,0,3,8.42E+18,
,,12624548,,0,19,1.01E+19,
,,12624549,,0,16,1.47E+19,
,,12624548,,0,10,8.11E+18,
,,12624549,,0,10,1.08E+18,
,,12624548,,0,1,1.69E+19,
,,12624549,,0,4,3.59E+18,
,,12624549,,0,14,1.01E+19,
,,12624549,,0,11,1.56E+19,
,,12624548,,0,12,1.10E+19,
,,12624548,,0,1,1.71E+19,
,,12624548,,0,14,4.23E+18,
,,12624549,,0,6,1.31E+19,
GB,4/5/17,12624548,2.14E+18,2.233483,15,1.66E+19,GAMES
GB,4/2/17,12624548,1.36E+19,2.24023,15,1.66E+19,GAMES
,,12624549,,0,3,2.34E+18,
,,12624548,,0,18,9.40E+18,
,,12624548,,0,5,8.77E+18,
,,12624549,,0,5,1.43E+19,
,,12624548,,0,3,1.24E+19,
CA,4/7/17,12624549,4.18E+18,3.500668,14,7.75E+18,GAMES
,,12624548,,0,16,1.40E+19,
,,12624548,,0,9,4.96E+18,
,,12624548,,0,16,7.02E+18,
,,12624549,,0,17,1.10E+18,
,,12624548,,0,17,5.93E+18,
,,12624548,,0,16,3.72E+18,
,,12624549,,0,13,1.69E+19,
,,12624549,,0,3,1.58E+19,
,,12624549,,0,1,6.54E+18,
US,4/1/17,12624549,8.89E+18,9.99,6,6.03E+18,GAMES
,,12624549,,0,20,1.82E+19,
,,12624548,,0,8,6.53E+18,
,,12624548,,0,12,1.50E+19,
,,12624548,,0,1,3.92E+18,
,,12624548,,0,2,1.47E+19,
,,12624548,,0,1,3.69E+18,
JP,4/4/17,12624549,1.32E+19,1.08475,5,9.75E+18,GAMES
JP,4/4/17,12624549,2.25E+18,4.339,5,9.75E+18,GAMES
JP,4/4/17,12624549,1.31E+18,1.08475,5,9.75E+18,GAMES
JP,4/3/17,12624549,1.15E+19,88.220093,5,9.75E+18,GAMES
JP,4/4/17,12624549,8.60E+18,88.587933,5,9.75E+18,GAMES
JP,4/4/17,12624549,6.91E+18,4.339,5,9.75E+18,GAMES
JP,4/4/17,12624549,7.71E+18,4.339,5,9.75E+18,GAMES
,,12624548,,0,13,7.17E+18,
,,12624549,,0,14,1.10E+19,
KR,4/6/17,12624549,1.99E+18,96.863124,7,1.70E+19,GAMES
,,12624548,,0,9,1.00E+19,
,,12624548,,0,16,1.68E+19,
US,4/7/17,12624548,1.40E+19,9.99,14,1.82E+19,GAMES
US,4/2/17,12624548,9.61E+18,2.99,14,1.82E+19,GAMES
,,12624549,,0,1,1.44E+19,
,,12624548,,0,13,9.70E+17,
,,12624548,,0,12,1.39E+17,
,,12624548,,0,8,1.23E+19,
,,12624548,,0,13,1.38E+19,
,,12624548,,0,6,1.61E+19,
DE,4/1/17,12624549,1.68E+19,1.056582,1,2.84E+18,GAMES
,,12624549,,0,14,1.59E+19,
,,12624549,,0,14,6.75E+18,
,,12624548,,0,3,7.58E+18,
,,12624548,,0,1,1.24E+19,
,,12624548,,0,6,5.46E+18,
,,12624548,,0,16,9.35E+18,
,,12624548,,0,11,5.49E+18,
,,12624549,,0,8,4.67E+18,
,,12624549,,0,3,6.83E+18,
,,12624549,,0,11,1.74E+19,
,,12624548,,0,10,1.41E+19,
US,4/5/17,12624548,1.11E+19,1.99,7,1.26E+19,GAMES
,,12624548,,0,14,1.07E+19,
,,12624549,,0,20,2.94E+18,
,,12624549,,0,18,1.32E+19,
,,12624549,,0,5,4.51E+18,
GB,4/2/17,12624549,7.35E+18,7.496637,13,1.22E+19,GAMES
GB,4/3/17,12624549,3.25E+18,12.48136,13,1.22E+19,GAMES
GB,4/3/17,12624549,1.73E+19,9.732712,13,1.22E+19,GAMES
GB,4/3/17,12624549,1.60E+19,6.234433,13,1.22E+19,GAMES
GB,4/5/17,12624549,5.49E+18,36.172444,13,1.22E+19,GAMES
,,12624549,,0,11,1.81E+19,
,,12624548,,0,19,1.44E+19,
,,12624548,,0,17,1.55E+19,
,,12624549,,0,16,1.58E+19,
HK,4/2/17,12624549,1.53E+19,10.410743,8,6.38E+18,GAMES
,,12624548,,0,4,3.86E+18,
,,12624548,,0,14,1.39E+19,
,,12624549,,0,11,1.32E+19,
,,12624548,,0,15,6.00E+18,
US,4/7/17,12624549,1.27E+19,5.25,20,1.76E+18,GAMES
,,12624548,,0,19,9.96E+18,
,,12624548,,0,20,3.57E+18,
,,12624548,,0,1,6.91E+18,
,,12624549,,0,13,1.89E+18,
,,12624548,,0,17,1.39E+19,
GB,4/4/17,12624548,1.73E+19,1.231673,11,3.64E+17,GAMES
GB,4/4/17,12624548,4.60E+17,1.231673,11,3.64E+17,GAMES
GB,4/6/17,12624548,7.92E+18,1.234665,11,3.64E+17,GAMES
GB,4/4/17,12624548,1.62E+19,1.231673,11,3.64E+17,GAMES
GB,4/4/17,12624548,8.65E+18,6.20813,11,3.64E+17,GAMES
GB,4/6/17,12624548,1.07E+19,7.470347,11,3.64E+17,GAMES
GB,4/7/17,12624548,5.15E+18,1.227362,11,3.64E+17,GAMES
,,12624548,,0,5,3.09E+17,
,,12624548,,0,13,1.48E+19,
,,12624549,,0,15,5.79E+18,
US,4/1/17,12624549,4.49E+18,6.99,2,1.75E+19,GAMES
US,4/5/17,12624549,1.06E+19,6.99,2,1.75E+19,GAMES
,,12624548,,0,8,1.24E+19,
,,12624549,,0,13,1.42E+18,
,,12624549,,0,18,5.73E+18,
,,12624549,,0,12,1.19E+19,
,,12624548,,0,3,6.00E+18,
,,12624548,,0,4,1.55E+19,
,,12624549,,0,19,1.25E+19,
,,12624548,,0,14,1.07E+19,
IT,4/2/17,12624548,6.76E+18,10.65427,6,9.65E+18,GAMES
CH,4/7/17,12624548,1.74E+19,5.95376,6,4.69E+18,GAMES
CH,4/7/17,12624548,4.36E+17,1.985111,6,4.69E+18,GAMES
CH,4/1/17,12624548,1.48E+19,34.94805,6,4.69E+18,GAMES
CH,4/1/17,12624548,1.26E+19,1.997031,6,4.69E+18,GAMES
CH,4/4/17,12624548,1.10E+19,1.995739,6,4.69E+18,GAMES
,,12624549,,0,3,1.15E+19,
,,12624549,,0,1,7.48E+18,
,,12624549,,0,14,3.84E+17,
,,12624548,,0,10,4.81E+17,
,,12624549,,0,7,1.84E+18,
,,12624548,,0,15,1.35E+19,
,,12624548,,0,5,7.46E+18,
,,12624549,,0,17,1.84E+19,
,,12624549,,0,4,1.72E+19,
,,12624548,,0,14,1.77E+19,
,,12624548,,0,14,2.00E+18,
DE,4/2/17,12624549,7.15E+18,1.055828,2,8.95E+18,GAMES
DE,4/5/17,12624549,1.41E+19,5.323749,2,8.95E+18,GAMES
DE,4/7/17,12624549,5.18E+17,5.29421,2,8.95E+18,GAMES
DE,4/4/17,12624549,1.81E+19,5.321154,2,8.95E+18,GAMES
DE,4/6/17,12624549,7.95E+18,5.315512,2,8.95E+18,GAMES
DE,4/2/17,12624549,1.23E+19,15.986738,2,8.95E+18,GAMES
DE,4/3/17,12624549,6.91E+18,1.055828,2,8.95E+18,GAMES
DE,4/2/17,12624549,1.27E+19,1.056582,2,8.95E+18,GAMES
DE,4/5/17,12624549,6.86E+18,15.992585,2,8.95E+18,GAMES
,,12624548,,0,6,1.03E+19,
,,12624548,,0,7,3.07E+18,
,,12624548,,0,1,1.17E+19,
,,12624549,,0,18,8.61E+18,
,,12624548,,0,3,1.60E+19,
,,12624549,,0,7,4.95E+18,
US,4/7/17,12624549,1.32E+19,4.99,19,1.18E+18,GAMES
US,4/7/17,12624549,1.18E+19,19.99,19,1.18E+18,GAMES
US,4/7/17,12624549,1.38E+19,4.99,19,1.18E+18,GAMES
,,12624548,,0,3,1.03E+18,
KR,4/4/17,12624549,1.33E+19,0.891144,16,6.18E+18,GAMES
,,12624549,,0,13,5.91E+18,
,,12624549,,0,19,3.36E+18,
US,4/5/17,12624548,1.37E+19,3.99,17,1.11E+19,GAMES
JP,4/4/17,12624549,1.02E+19,27.118755,11,7.67E+18,GAMES
JP,4/5/17,12624549,1.81E+19,27.065025,11,7.67E+18,GAMES
JP,4/5/17,12624549,9.37E+18,27.065025,11,7.67E+18,GAMES
JP,4/4/17,12624549,1.61E+19,27.118755,11,7.67E+18,GAMES
,,12624548,,0,7,2.10E+18,
,,12624549,,0,7,1.08E+19,
,,12624549,,0,5,1.65E+19,
,,12624549,,0,18,2.69E+18,
,,12624548,,0,11,1.61E+19,
,,12624548,,0,13,1.13E+19,
AT,4/1/17,12624549,6.26E+18,33.960054,1,6.11E+18,GAMES
,,12624548,,0,13,1.19E+18,
,,12624549,,0,19,1.48E+19,
,,12624548,,0,20,1.66E+19,
,,12624549,,0,14,7.46E+18,
,,12624548,,0,11,6.43E+18,
,,12624549,,0,19,3.44E+18,
,,12624548,,0,15,1.48E+19,
,,12624548,,0,11,8.93E+18,
,,12624549,,0,8,1.26E+19,
,,12624549,,0,4,1.08E+19,
,,12624549,,0,13,5.18E+18,
,,12624549,,0,10,4.22E+18,
,,12624549,,0,7,1.78E+19,
,,12624549,,0,12,1.03E+19,
,,12624548,,0,20,1.63E+19,
,,12624549,,0,15,1.09E+19,
,,12624548,,0,3,1.23E+19,
,,12624549,,0,10,5.18E+17,
,,12624549,,0,9,1.37E+17,
,,12624548,,0,12,4.77E+18,
,,12624548,,0,3,1.82E+19,
KR,4/1/17,12624548,1.57E+19,4.917519,14,7.77E+18,GAMES
,,12624548,,0,3,1.15E+19,
,,12624549,,0,12,4.88E+18,
,,12624548,,0,3,3.23E+18,
,,12624548,,0,18,1.64E+19,
,,12624549,,0,1,1.32E+19,
CH,4/3/17,12624548,7.08E+18,17.962598,2,4.00E+18,GAMES
,,12624549,,0,13,1.35E+19,
,,12624549,,0,9,1.72E+19,
,,12624549,,0,20,9.16E+18,
,,12624549,,0,13,2.93E+17,
,,12624549,,0,19,1.07E+19,
,,12624549,,0,10,1.57E+19,
,,12624548,,0,3,1.75E+18,
,,12624549,,0,9,1.50E+19,
,,12624549,,0,8,1.27E+19,
,,12624548,,0,2,1.33E+19,
BR,4/6/17,12624548,1.41E+19,10.225596,10,1.15E+19,GAMES
,,12624548,,0,16,1.24E+19,
,,12624549,,0,11,1.61E+19,
,,12624549,,0,14,1.13E+19,
US,4/4/17,12624548,1.34E+18,0.99,19,2.20E+18,GAMES
,,12624549,,0,19,1.28E+19,
,,12624549,,0,6,4.93E+18,
,,12624549,,0,14,2.31E+18,
,,12624548,,0,7,2.02E+18,
,,12624548,,0,2,1.23E+19,
,,12624549,,0,15,2.73E+18,
US,4/7/17,12624549,7.67E+18,99.99,19,1.46E+19,GAMES
,,12624549,,0,18,1.15E+19,
,,12624549,,0,20,1.20E+19,
,,12624549,,0,17,3.92E+18,
,,12624549,,0,16,4.66E+16,
,,12624548,,0,9,3.54E+17,
,,12624549,,0,11,6.14E+16,
,,12624548,,0,11,5.58E+17,
,,12624549,,0,14,1.52E+19,
US,4/5/17,12624548,1.68E+19,38.6,9,6.48E+18,GAMES
US,4/4/17,12624548,9.54E+18,34.32,9,6.48E+18,GAMES
US,4/3/17,12624548,4.63E+18,10.07,9,6.48E+18,GAMES
US,4/7/17,12624548,5.56E+18,4.32,9,6.48E+18,GAMES
,,12624548,,0,1,5.20E+18,
,,12624549,,0,6,4.68E+18,
,,12624549,,0,18,1.09E+19,
,,12624549,,0,10,2.08E+18,
,,12624549,,0,10,1.61E+19,
US,4/3/17,12624548,1.17E+19,4.99,19,8.19E+18,GAMES
US,4/4/17,12624548,1.30E+19,4.99,19,8.19E+18,GAMES
US,4/2/17,12624548,3.83E+18,4.99,19,8.19E+18,GAMES
US,4/2/17,12624548,1.60E+18,2.99,19,8.19E+18,GAMES
,,12624549,,0,4,5.13E+18,
,,12624549,,0,2,1.57E+18,
,,12624549,,0,10,1.65E+19,
,,12624549,,0,8,1.48E+19,
,,12624548,,0,1,2.32E+18,
AU,4/5/17,12624549,1.36E+19,2.11259,15,1.17E+19,GAMES
,,12624549,,0,10,8.31E+18,
US,4/5/17,12624549,1.59E+19,4.99,7,8.41E+18,GAMES
US,4/6/17,12624549,4.59E+18,1.99,7,8.41E+18,GAMES
US,4/6/17,12624549,1.13E+19,1.99,7,8.41E+18,GAMES
,,12624549,,0,14,1.57E+18,
,,12624549,,0,17,2.84E+18,
PL,4/1/17,12624549,1.39E+19,1.208529,19,1.72E+19,GAMES
,,12624548,,0,13,8.63E+18,
US,4/2/17,12624548,2.86E+18,1.49,17,1.24E+19,GAMES
,,12624549,,0,16,1.36E+19,
,,12624549,,0,6,1.77E+19,
,,12624549,,0,7,1.34E+19,
,,12624549,,0,13,1.87E+18,
,,12624549,,0,4,1.66E+19,
,,12624548,,0,11,9.76E+18,
,,12624549,,0,19,1.74E+19,
,,12624549,,0,18,7.69E+18,
,,12624549,,0,12,5.05E+18,
,,12624549,,0,10,3.72E+18,
,,12624549,,0,9,1.92E+18,
,,12624548,,0,1,3.22E+18,
,,12624549,,0,20,1.28E+19,
,,12624548,,0,17,1.22E+19,
US,4/3/17,12624549,1.83E+18,1.99,20,2.17E+18,GAMES
US,4/7/17,12624549,1.83E+19,1.99,20,2.17E+18,GAMES
,,12624549,,0,5,1.15E+19,
,,12624548,,0,19,9.59E+18,
BE,4/1/17,12624548,1.11E+19,21.334427,12,7.64E+18,GAMES
,,12624548,,0,18,7.38E+18,
,,12624549,,0,15,1.34E+19,
,,12624549,,0,2,1.80E+19,
,,12624548,,0,17,1.56E+19,
,,12624549,,0,15,1.02E+19,
,,12624549,,0,18,1.70E+19,
,,12624549,,0,2,3.78E+18,
,,12624549,,0,19,1.19E+19,
,,12624548,,0,4,8.04E+17,
US,4/1/17,12624549,1.26E+19,2.99,19,1.06E+18,GAMES
,,12624548,,0,17,5.22E+18,
,,12624549,,0,12,4.06E+18,
,,12624549,,0,7,3.23E+18,
,,12624549,,0,19,7.97E+18,
FR,4/7/17,12624548,1.01E+19,5.29421,15,5.18E+18,GAMES
,,12624548,,0,3,1.49E+19,
,,12624548,,0,11,2.18E+18,
JP,4/2/17,12624549,1.64E+19,1.075923,1,2.90E+18,GAMES
,,12624548,,0,13,1.55E+19,
GB,4/7/17,12624549,1.24E+19,12.3852,12,1.58E+19,GAMES
,,12624548,,0,3,6.59E+18,
ID,4/6/17,12624549,2.01E+18,1.125308,20,4.03E+18,GAMES
ID,4/4/17,12624549,9.33E+18,11.185472,20,4.03E+18,GAMES
,,12624548,,0,20,5.53E+18,
,,12624549,,0,13,1.42E+19,
,,12624549,,0,4,1.72E+19,
,,12624549,,0,11,9.09E+18,
,,12624548,,0,7,5.62E+18,
,,12624548,,0,4,9.55E+18,
,,12624548,,0,15,1.14E+19,
,,12624549,,0,7,3.43E+18,
,,12624549,,0,2,1.36E+19,
,,12624549,,0,8,1.12E+19,
,,12624549,,0,1,1.52E+19,
,,12624549,,0,2,3.40E+18,
,,12624549,,0,19,8.31E+18,
,,12624548,,0,5,4.87E+18,
,,12624549,,0,8,1.22E+16,
,,12624548,,0,10,1.49E+19,
,,12624549,,0,13,1.76E+19,
HK,4/5/17,12624549,1.41E+19,1.029688,19,1.44E+19,GAMES
HK,4/6/17,12624549,1.55E+19,10.296199,19,1.44E+19,GAMES
HK,4/4/17,12624549,1.43E+19,10.295112,19,1.44E+19,GAMES
HK,4/7/17,12624549,1.39E+18,5.148459,19,1.44E+19,GAMES
HK,4/3/17,12624549,1.71E+19,1.0294,19,1.44E+19,GAMES
HK,4/2/17,12624549,1.03E+19,6.176955,19,1.44E+19,GAMES
HK,4/7/17,12624549,1.72E+19,10.296918,19,1.44E+19,GAMES
HK,4/7/17,12624549,1.38E+19,20.593836,19,1.44E+19,GAMES
HK,4/4/17,12624549,1.23E+19,5.147556,19,1.44E+19,GAMES
HK,4/5/17,12624549,1.34E+19,5.14844,19,1.44E+19,GAMES
HK,4/4/17,12624549,1.65E+19,15.442668,19,1.44E+19,GAMES
HK,4/5/17,12624549,6.90E+18,3.089064,19,1.44E+19,GAMES
HK,4/2/17,12624549,1.47E+19,6.176955,19,1.44E+19,GAMES
HK,4/5/17,12624549,7.18E+18,9.267193,19,1.44E+19,GAMES
HK,4/1/17,12624549,1.73E+19,10.294925,19,1.44E+19,GAMES
HK,4/2/17,12624549,1.57E+19,2.058985,19,1.44E+19,GAMES
HK,4/2/17,12624549,1.15E+19,2.058985,19,1.44E+19,GAMES
HK,4/5/17,12624549,1.18E+19,10.296881,19,1.44E+19,GAMES
HK,4/4/17,12624549,1.44E+19,46.328006,19,1.44E+19,GAMES
HK,4/4/17,12624549,4.99E+18,46.328006,19,1.44E+19,GAMES
